Prompt,Response
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Qdoba
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Taco Bell
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Taco Johns
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",El Pollo Loco
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Taco Bell
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Taco Johns
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Moe’s Southwest Grill
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Moe’s Southwest Grill
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Taco Johns
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",El Pollo Loco
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",El Pollo Loco
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Del Taco
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Qdoba
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Taco Bell
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Moe’s Southwest Grill
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Qdoba
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Taco Johns
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Chipotle
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Taco Bell
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Del Taco
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",El Pollo Loco
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Moe’s Southwest Grill
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Moe’s Southwest Grill
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",El Pollo Loco
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Moe’s Southwest Grill
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Moe’s Southwest Grill
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Chipotle
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Qdoba
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Taco Johns
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Qdoba
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Del Taco
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Taco Bell
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Taco Johns
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite..4",Moe’s Southwest Grill
